TotalTask,StartedTask,OnGoingTask,DelayedTask,CompletedTask,WorkDay,TotalSpent,IsBadWeather,WeatherAssessment,Progress,Weekend,DayCount,Delay,predict
142,141,1,0,140,706,90245,0,3.8461538461538463,98.59154929577466,0,290,9,8.45084039522358
135,102,2,2,100,474,64821,0,0.0,74.07407407407408,0,318,29,28.95296847558781
111,25,2,1,23,126,17495,0,35.483870967741936,20.72072072072072,0,67,8,8.581306781297613
136,122,1,1,121,619,82253,0,9.523809523809524,88.97058823529412,0,487,27,26.96900313585429
123,71,2,1,69,362,48210,0,9.67741935483871,56.09756097560976,0,179,7,6.915852764819434
150,144,1,1,143,736,94530,0,14.285714285714285,95.33333333333334,0,571,38,38.2212020497138
92,92,1,1,91,510,53990,0,3.8461538461538463,98.91304347826086,0,319,19,18.98207102899728
149,70,3,1,67,371,40700,0,0.0,44.966442953020135,0,152,17,17.40434127713293
150,144,1,1,143,737,94530,0,14.285714285714285,95.33333333333334,0,572,38,37.99894527004308
131,70,3,2,67,358,43421,0,9.67741935483871,51.14503816793893,0,124,4,4.31127727413282
131,120,2,2,118,618,76111,0,0.0,90.0763358778626,0,293,34,33.521605358402454
142,141,1,1,140,708,90245,0,3.8461538461538463,98.59154929577466,0,293,9,9.05095369687065
98,91,1,1,90,474,57204,0,3.8461538461538463,91.83673469387756,0,293,12,12.141915329112422
117,114,1,1,113,575,73295,0,35.483870967741936,96.58119658119658,0,461,14,14.035067601388178
148,85,2,1,83,508,57500,0,14.285714285714285,56.08108108108109,0,349,26,26.068962858078308
111,27,2,1,25,131,18630,1,35.483870967741936,22.52252252252252,0,70,8,8.462901317032234
109,2,2,0,0,13,0,1,19.047619047619047,0.0,0,14,40,40.08068774983026
108,16,1,1,15,94,9134,1,35.483870967741936,13.88888888888889,0,98,7,6.952821654927689
110,71,1,0,70,360,45782,1,14.285714285714285,63.63636363636363,0,378,19,18.565364040023056
141,98,3,2,95,556,59723,0,14.285714285714285,67.37588652482269,1,267,5,5.056142338007206
150,145,1,1,144,738,94924,0,14.285714285714285,96.0,1,575,38,37.98744001584892
110,110,1,1,109,556,69083,0,38.095238095238095,99.0909090909091,1,435,35,34.91661488183145
109,91,2,1,89,451,54591,0,16.129032258064516,81.65137614678899,1,239,3,2.768816984965966
87,51,1,0,50,244,30352,0,16.129032258064516,57.47126436781609,1,239,11,11.170363293690356
132,32,3,2,29,198,21556,0,38.095238095238095,21.96969696969697,1,100,9,9.2921990091631
92,92,1,1,91,514,53990,0,3.8461538461538463,98.91304347826086,1,324,19,18.921175489610008
121,85,2,2,83,468,52358,0,16.129032258064516,68.59504132231406,1,240,6,5.674553042505309
109,91,2,1,89,453,54591,0,16.129032258064516,81.65137614678899,1,240,3,2.7483924511996207
87,51,1,1,50,245,30352,0,16.129032258064516,57.47126436781609,1,240,11,10.875738957593754
150,142,2,2,140,770,90761,0,14.285714285714285,93.33333333333331,0,381,31,30.822867030434693
142,142,1,0,141,712,90827,0,3.8461538461538463,99.29577464788731,0,297,9,7.969780780255363
119,18,1,1,17,106,11022,0,0.0,14.285714285714285,0,157,21,21.00618002118223
117,65,1,0,64,370,41834,0,23.809523809523807,54.70085470085471,0,465,24,24.026165553386605
115,86,1,1,85,434,55023,0,7.6923076923076925,73.91304347826086,0,494,19,19.015892878234595
141,100,3,3,97,563,60874,0,14.285714285714285,68.79432624113475,0,270,5,5.146600490226277
111,31,2,1,29,141,20848,1,35.483870967741936,26.126126126126124,0,75,8,8.368395342651425
108,17,1,1,16,100,9610,1,35.483870967741936,14.814814814814811,0,103,7,6.9468767805572185
124,5,3,1,2,41,5363,1,19.35483870967742,1.6129032258064515,0,19,5,4.8887872694662775
150,136,1,0,135,703,84496,0,38.46153846153847,90.0,0,440,11,10.993352919259864
109,2,2,1,0,20,0,0,19.047619047619047,0.0,0,20,40,41.10894406306166
108,17,1,1,16,100,9610,0,35.483870967741936,14.814814814814811,0,104,7,6.950497790048544
139,132,1,1,131,685,82236,0,16.129032258064516,94.24460431654676,0,412,13,12.810924675656864
112,54,1,0,53,287,32498,0,3.8461538461538463,47.32142857142857,0,300,40,40.14097805203143
124,5,3,3,2,44,5363,0,19.35483870967742,1.6129032258064515,0,20,5,5.0479354152716525
150,145,1,1,144,741,94924,1,14.285714285714285,96.0,0,581,38,38.0703828784428
131,75,3,2,72,386,45642,1,9.67741935483871,54.96183206106871,0,133,4,4.045842976479847
109,92,2,1,90,462,55045,1,16.129032258064516,82.56880733944955,0,245,3,2.7191938378307583
148,87,2,1,85,521,60642,1,14.285714285714285,57.43243243243244,0,357,26,25.79303439507727
131,123,2,2,121,628,77904,1,0.0,92.36641221374046,1,302,34,33.98078320447844
150,143,2,2,141,775,91362,1,14.285714285714285,94.0,1,386,31,31.027013107700853
132,107,1,0,106,581,66164,1,16.129032258064516,80.3030303030303,1,582,10,10.021555813780438
150,145,1,1,144,741,94924,1,14.285714285714285,96.0,1,582,38,38.065562692235474
142,142,1,1,141,715,90827,1,3.8461538461538463,99.29577464788731,1,303,9,9.216196766576516
109,93,2,2,91,465,55316,1,16.129032258064516,83.4862385321101,1,247,3,3.5890641969420045
132,35,3,3,32,218,24018,0,38.095238095238095,24.24242424242424,0,108,9,9.061750682745966
118,99,1,1,98,534,58334,0,7.6923076923076925,83.05084745762711,0,500,9,8.993168182722698
109,93,2,2,91,467,55316,0,16.129032258064516,83.4862385321101,0,248,3,3.6973152209395854
111,32,2,2,30,152,21421,0,35.483870967741936,27.027027027027028,0,81,8,7.781847338988669
108,18,1,1,17,106,10458,0,35.483870967741936,15.74074074074074,0,109,7,6.909410635975078
98,93,1,1,92,483,58076,0,3.8461538461538463,93.87755102040816,0,305,12,12.097118117408868
96,64,1,1,63,329,45216,0,15.384615384615383,65.625,0,362,37,36.8645921644618
150,139,1,0,138,709,86816,0,38.46153846153847,92.0,0,446,11,11.11572237118112
96,64,1,1,63,330,45216,0,15.384615384615383,65.625,0,363,37,36.8645921644618
149,75,3,3,72,407,44536,0,0.0,48.32214765100672,0,167,17,16.49900851945263
139,134,1,1,133,693,82842,0,16.129032258064516,95.68345323741008,0,419,13,12.965351503538116
131,82,3,1,79,408,49252,0,9.67741935483871,60.30534351145038,0,139,4,3.833297142631139
141,45,2,2,43,237,31293,0,11.538461538461538,30.49645390070922,0,139,17,17.06507753701932
96,65,1,1,64,331,45498,0,15.384615384615383,66.66666666666666,0,364,37,36.941968696371774
109,6,2,0,4,33,5301,0,19.047619047619047,3.669724770642202,0,28,40,39.82503129475067
135,107,2,2,105,500,67459,0,0.0,77.77777777777779,0,336,29,28.94874146195868
91,18,1,0,17,102,13164,0,38.095238095238095,18.68131868131868,0,112,23,22.983980770268104
141,45,2,2,43,239,31293,0,11.538461538461538,30.49645390070922,0,140,17,17.06507753701932
148,88,2,1,86,531,61144,0,14.285714285714285,58.108108108108105,0,364,26,26.10034280566448
111,35,2,2,33,160,23603,0,35.483870967741936,29.72972972972973,1,86,8,7.815270007394943
98,94,1,1,93,486,58871,0,3.8461538461538463,94.89795918367348,1,310,12,12.047273856881262
131,84,3,2,81,418,50618,0,9.67741935483871,61.832061068702295,1,142,4,3.666632989733856
91,18,1,0,17,102,13164,0,38.095238095238095,18.68131868131868,1,114,23,22.982271745948097
111,31,1,1,30,166,19623,0,11.538461538461538,27.027027027027028,0,199,9,9.148374182768537
141,46,2,2,44,242,32102,0,11.538461538461538,31.20567375886525,0,143,17,17.018024823944657
118,102,1,1,101,542,60041,0,7.6923076923076925,85.59322033898306,0,507,9,8.855111662586538
127,102,1,1,101,529,67293,0,12.903225806451612,79.52755905511812,0,507,4,3.947703217912718
141,104,3,3,101,591,62830,0,14.285714285714285,71.63120567375887,0,284,5,4.970042610829708
119,19,1,1,18,115,11641,0,0.0,15.126050420168069,0,172,21,21.019966366218583
87,53,1,1,52,257,31332,0,16.129032258064516,59.77011494252874,0,256,11,11.096861136045632
111,37,2,2,35,166,24810,0,35.483870967741936,31.53153153153153,0,89,8,7.834188039941878
119,19,1,1,18,116,11641,0,0.0,15.126050420168069,0,173,21,21.019966366218583
118,102,1,1,101,544,60041,0,7.6923076923076925,85.59322033898306,0,509,9,8.82883511885008
149,78,3,2,75,423,46491,0,0.0,50.33557046979866,0,174,17,16.27703236485236
123,78,2,1,76,412,53757,0,9.67741935483871,61.78861788617886,0,202,7,7.090943521779778
109,7,2,1,5,41,5929,0,19.047619047619047,4.587155963302752,0,34,40,40.31221453944222
132,109,1,1,108,592,67238,0,16.129032258064516,81.81818181818183,0,594,10,10.036344580089931
139,135,1,1,134,700,83540,0,16.129032258064516,96.40287769784172,0,426,13,13.260368210226446
118,103,1,1,102,545,60434,0,7.6923076923076925,86.4406779661017,0,510,9,8.781914304353009
148,90,2,1,88,541,62062,0,14.285714285714285,59.45945945945946,0,370,26,26.636444691633884
149,78,3,3,75,426,46491,0,0.0,50.33557046979866,0,175,17,16.20596168808102
119,19,1,1,18,117,11641,0,0.0,15.126050420168069,0,175,21,21.0170892578151
91,19,1,1,18,107,13860,0,38.095238095238095,19.78021978021978,0,119,23,23.025278061546278
109,98,2,2,96,488,57727,0,16.129032258064516,88.07339449541286,0,259,3,2.381573646998973
149,79,3,3,76,429,47239,0,0.0,51.006711409395976,1,176,17,16.342004836647405
150,141,1,1,140,719,87752,0,38.46153846153847,93.33333333333331,1,456,11,11.23859326048678
112,57,1,0,56,303,34124,0,3.8461538461538463,50.0,1,316,40,39.94681078438386
96,65,1,1,64,335,45498,1,15.384615384615383,66.66666666666666,1,373,37,36.90286109746354
150,141,1,1,140,719,87752,1,38.46153846153847,93.33333333333331,1,457,11,11.32064017494686
143,109,3,3,106,544,63803,1,19.047619047619047,74.12587412587412,1,261,26,25.99616060028116
135,109,2,2,107,511,68652,1,0.0,79.25925925925927,1,345,29,29.45941032032057
131,89,3,2,86,438,53564,1,9.67741935483871,65.64885496183206,1,149,4,3.802012443287325
91,19,1,1,18,107,13860,1,38.095238095238095,19.78021978021978,1,121,23,23.020243240139976
110,72,1,1,71,374,46134,1,14.285714285714285,64.54545454545455,1,401,19,19.43729292991317
119,20,1,1,19,119,12543,1,0.0,15.966386554621849,0,178,21,21.004785740687808
139,136,1,0,135,703,84434,0,16.129032258064516,97.12230215827336,0,431,13,13.046399959053318
141,48,2,2,46,256,32757,0,11.538461538461538,32.62411347517731,0,151,17,17.207939893854714
87,55,1,1,54,266,32312,0,16.129032258064516,62.06896551724138,0,263,11,10.919546254533785
149,81,3,2,78,436,48414,1,0.0,52.348993288590606,0,180,17,15.576158414661634
141,107,3,3,104,608,64651,1,14.285714285714285,73.75886524822694,0,292,5,5.55311077832944
108,20,1,1,19,122,12045,1,35.483870967741936,17.59259259259259,0,124,7,7.016407251989008
91,20,1,1,19,111,14431,1,38.095238095238095,20.87912087912088,0,124,23,23.11788201269316
130,59,3,3,56,299,35258,0,9.523809523809524,43.07692307692308,0,153,13,12.94959451840286
132,42,3,2,39,253,28052,0,38.095238095238095,29.545454545454547,0,125,9,10.28329595766759
149,83,3,3,80,442,49565,0,0.0,53.69127516778524,0,182,17,16.62296129845477
130,60,3,3,57,303,35651,0,9.523809523809524,43.84615384615385,0,154,13,12.964532045880604
123,84,2,1,82,434,58443,0,9.67741935483871,66.66666666666666,1,211,7,6.954811296800258
131,126,1,1,125,649,80325,0,0.0,95.41984732824427,1,323,34,34.09682581978559
130,60,3,3,57,303,35651,0,9.523809523809524,43.84615384615385,1,155,13,13.002822645532705
112,59,1,0,58,308,35473,0,3.8461538461538463,51.78571428571429,1,323,40,39.936299446335184
121,92,1,1,91,509,56796,0,16.129032258064516,75.20661157024794,1,267,6,5.871151721574066
118,105,1,1,104,555,61231,0,7.6923076923076925,88.13559322033898,1,519,9,9.10864072808046
148,92,2,1,90,552,63195,0,14.285714285714285,60.810810810810814,1,379,26,25.77161880596192
97,50,1,0,49,297,33652,0,12.903225806451612,50.51546391752577,1,296,9,8.920862741304305
141,110,3,3,107,618,66201,0,14.285714285714285,75.88652482269504,0,297,5,4.7525458998629375
144,5,2,0,3,40,5304,0,9.67741935483871,2.083333333333333,0,17,12,12.4521365034429
135,112,2,2,110,523,71186,0,0.0,81.48148148148148,0,353,29,29.168179880964782
150,147,1,1,146,756,96098,0,14.285714285714285,97.33333333333334,0,605,38,37.52036834688461
112,59,1,1,58,309,35473,0,3.8461538461538463,51.78571428571429,0,325,40,39.81097232878689
127,105,1,0,104,546,69264,0,12.903225806451612,81.88976377952756,0,521,4,3.9964317508381697
136,126,1,1,125,643,84307,0,9.523809523809524,91.91176470588236,0,522,27,27.149163378838423
141,110,3,3,107,621,66201,0,14.285714285714285,75.88652482269504,0,298,5,4.664174040232368
109,10,2,1,8,56,7758,0,19.047619047619047,7.339449541284404,0,46,40,38.94983606737647
121,92,1,1,91,512,56796,0,16.129032258064516,75.20661157024794,0,270,6,5.893147984446628
117,69,1,1,68,389,44848,0,23.809523809523807,58.119658119658126,0,494,24,24.20080482460777
144,6,3,0,3,44,5304,0,9.67741935483871,2.083333333333333,0,19,12,12.282892101769406
148,94,2,1,92,560,63737,0,14.285714285714285,62.16216216216216,0,383,26,26.24032980441713
110,74,1,1,73,383,47117,0,14.285714285714285,66.36363636363637,0,412,19,18.81775782419915
118,107,1,1,106,560,62588,0,7.6923076923076925,89.83050847457628,0,524,9,9.056066951252902
148,94,2,1,92,561,63737,0,14.285714285714285,62.16216216216216,0,384,26,26.24032980441713
110,74,1,1,73,384,47117,0,14.285714285714285,66.36363636363637,0,413,19,19.0012513340878
148,94,2,1,92,562,63737,0,14.285714285714285,62.16216216216216,0,385,26,26.19454011931681
130,63,3,3,60,317,37827,0,9.523809523809524,46.15384615384615,1,162,13,13.006530072336588
141,115,3,2,112,634,68444,0,14.285714285714285,79.43262411347519,1,303,5,5.134237212131168
96,66,1,1,65,344,46155,0,15.384615384615383,67.70833333333334,0,388,37,36.837840064337584
130,63,3,3,60,320,37827,0,9.523809523809524,46.15384615384615,0,164,13,13.017194447777271
144,9,3,0,6,57,6456,0,9.67741935483871,4.166666666666666,0,24,12,11.923175020799547
131,97,3,2,94,481,57268,0,9.67741935483871,71.7557251908397,0,164,4,3.776221529263651
87,57,1,1,56,279,33638,0,16.129032258064516,64.36781609195403,0,276,11,11.01437472798331
115,91,1,1,90,460,58441,0,7.6923076923076925,78.26086956521739,0,529,19,19.024766288049943
136,127,1,1,126,649,84895,0,9.523809523809524,92.64705882352942,0,529,27,26.92809908594718
132,113,1,1,112,608,70079,0,16.129032258064516,84.84848484848484,0,613,10,9.93680813137918
119,23,1,1,22,134,14855,0,0.0,18.487394957983195,0,194,21,21.04043895026895
124,19,2,0,17,112,16366,0,19.35483870967742,13.709677419354838,0,54,5,4.973534900442033
111,45,1,1,44,194,28332,0,35.483870967741936,39.63963963963964,0,111,8,7.936051825425025
131,127,1,1,126,656,80845,0,0.0,96.18320610687024,0,335,34,34.00347164386967
110,76,1,1,75,390,48614,0,14.285714285714285,68.18181818181817,0,419,19,19.158888406771226
118,107,1,1,106,563,62588,0,7.6923076923076925,89.83050847457628,0,531,9,9.046374231813855
127,107,1,1,106,556,70835,0,12.903225806451612,83.46456692913385,0,531,4,3.952666328940282
80,78,1,1,77,422,50602,0,9.67741935483871,96.25,0,223,17,17.004875490120654
143,116,3,3,113,592,68415,0,19.047619047619047,79.02097902097903,0,280,26,26.091638000999826
132,49,3,3,46,290,31532,0,38.095238095238095,34.84848484848485,0,140,9,9.048114161076498
148,96,2,1,94,572,65457,0,14.285714285714285,63.51351351351351,0,392,26,26.083039877801426
115,92,1,1,91,465,58979,0,7.6923076923076925,79.13043478260869,1,534,19,19.044190377851702
149,88,3,2,85,478,53257,0,0.0,57.04697986577181,1,198,17,17.07415188013097
123,86,1,1,85,450,59563,0,9.67741935483871,69.10569105691057,1,226,7,6.889210992185113
109,13,2,1,11,72,9653,0,19.047619047619047,10.091743119266056,1,58,40,40.61047374317373
119,24,1,1,23,137,15550,0,0.0,19.327731092436977,1,198,21,21.199653424427893
112,62,1,0,61,319,37455,0,3.8461538461538463,54.46428571428571,1,338,40,40.35835754072629
111,46,1,1,45,197,28735,0,35.483870967741936,40.54054054054054,0,115,8,7.903570965833538
132,115,1,1,114,616,70999,0,16.129032258064516,86.36363636363636,0,619,10,9.842003496697105
110,76,1,1,75,392,48614,0,14.285714285714285,68.18181818181817,0,423,19,19.154093053431797
96,68,1,1,67,353,47013,0,15.384615384615383,69.79166666666666,0,396,37,36.88567722669156
123,87,1,0,86,453,60385,0,9.67741935483871,69.91869918699187,0,228,7,7.031430706397956
98,98,1,1,97,511,61582,0,3.8461538461538463,98.9795918367347,0,340,12,12.183152420042871
109,15,2,1,13,80,11342,0,19.047619047619047,11.926605504587156,0,61,40,39.98761960118596
143,119,3,2,116,603,70291,0,19.047619047619047,81.11888111888112,0,285,26,26.062039302430502
112,62,1,1,61,321,37455,0,3.8461538461538463,54.46428571428571,0,341,40,39.52864054195176
109,108,1,0,107,542,63719,0,16.129032258064516,98.1651376146789,0,285,3,3.256343403909753
132,116,1,0,115,620,71378,0,16.129032258064516,87.12121212121212,0,622,10,10.4630068642589
80,80,1,1,79,430,51634,0,9.67741935483871,98.75,0,230,17,17.03573913395708
136,129,1,1,128,656,85931,0,9.523809523809524,94.11764705882352,0,539,27,26.944101804415556
132,116,1,1,115,621,71378,0,16.129032258064516,87.12121212121212,0,623,10,9.832358492804374
108,26,1,1,25,146,16495,0,35.483870967741936,23.14814814814815,0,147,7,7.026836938726561
110,78,1,1,77,398,49539,0,14.285714285714285,70.0,0,427,19,19.232557455492284
111,36,1,1,35,193,22128,0,11.538461538461538,31.53153153153153,1,232,9,8.95239553282569
150,150,1,1,149,769,98362,0,14.285714285714285,99.33333333333331,1,624,38,38.46199406975593
110,78,1,1,77,398,49539,0,14.285714285714285,70.0,1,428,19,19.230224530325145
136,129,1,1,128,656,85931,0,9.523809523809524,94.11764705882352,1,541,27,26.938092517812223
150,150,1,1,149,769,98362,0,14.285714285714285,99.33333333333331,1,625,38,38.46199406975593
139,139,1,1,138,725,85991,0,16.129032258064516,99.28057553956836,1,457,13,13.097381680734728
112,63,1,1,62,324,37999,0,3.8461538461538463,55.35714285714286,1,345,40,40.11907043377302
117,71,1,1,70,400,46249,0,23.809523809523807,59.82905982905983,1,513,24,24.024873703585182
96,69,1,1,68,358,47780,0,15.384615384615383,70.83333333333334,0,402,37,36.73715080866874
144,19,3,0,16,98,13540,0,9.67741935483871,11.11111111111111,0,38,12,11.21456467739695
132,51,3,3,48,308,33169,0,38.095238095238095,36.36363636363637,0,150,9,9.1225822753443
148,98,2,1,96,583,66664,0,14.285714285714285,64.86486486486487,0,402,26,26.911496659191258
131,129,1,1,128,665,82388,0,0.0,97.70992366412212,0,347,34,34.10355607617585
150,146,1,1,145,743,90422,0,38.46153846153847,96.66666666666669,0,487,11,10.89813980158415
143,121,3,3,118,615,71600,0,19.047619047619047,82.51748251748252,0,291,26,26.690274088859454
93,77,1,1,76,388,55336,0,15.384615384615383,81.72043010752688,0,403,29,28.95269507952777
144,19,3,0,16,101,13540,0,9.67741935483871,11.11111111111111,0,39,12,11.429464336088088
118,108,1,1,107,573,62882,0,7.6923076923076925,90.67796610169492,0,543,9,8.984762415712353
80,80,1,1,79,433,51634,0,9.67741935483871,98.75,0,235,17,17.181908327046088
96,69,1,1,68,360,47780,0,15.384615384615383,70.83333333333334,0,404,37,37.08327791361423
150,150,1,1,149,771,98362,0,14.285714285714285,99.33333333333331,0,628,38,37.71624289960728
119,25,1,1,24,145,16212,0,0.0,20.16806722689076,0,208,21,21.10673423175446
91,23,1,1,22,127,15513,0,38.095238095238095,24.17582417582417,0,152,23,22.94091338356317
111,48,1,1,47,207,30276,0,35.483870967741936,42.34234234234234,0,125,8,7.881953675989976
149,94,3,3,91,504,57612,0,0.0,61.07382550335571,0,209,17,17.254632974448626
132,117,1,1,116,626,71711,0,16.129032258064516,87.87878787878788,0,629,10,10.23625066395671
119,25,1,1,24,147,16212,0,0.0,20.16806722689076,0,210,21,21.073128828604027
131,107,3,2,104,532,64467,0,9.67741935483871,79.38931297709924,0,182,4,3.763939187625013
127,110,1,0,109,571,72599,0,12.903225806451612,85.8267716535433,0,546,4,4.067274796824464
96,69,1,1,68,362,47780,0,15.384615384615383,70.83333333333334,1,407,37,36.92131113925258
